-485.51266,-547.23096,-594.92194,-584.1,-584.05963,-533.20746,-534.29474,-581.4311,-664.145,-766.18317,-762.0676,-710.82214,-594.11694,-572.1403,-650.96826,-703.6462,-780.03925,-757.0358,-660.3101,-600.6548,-605.986,-643.7181,-721.01587,-692.8901,-653.7524,-591.7966,-554.5659,-477.85208,-484.26108,-492.37317,-599.3411,-559.0104,-569.4313,-600.12726,-671.0044,-695.6117,-736.40125,-719.04254,-684.17303,-636.0339,-655.4098,-674.44196,-779.33887,-823.41754,-838.7337,-659.84283,-644.5509,-690.21515,-762.7756,-801.3436,-795.7195,-760.4409,-667.46936,-588.38837,-573.1521,-630.79114,-690.1753,-688.11993,-668.67816,-641.7554,-657.10925,-697.185,-752.85425,-748.1508,-692.2144,-632.8953,-607.71423,-642.1292,-727.63654,-752.1328,-754.5898,-727.8411,-653.41223,-580.3339,-577.9829,-692.9253,-746.43335,-700.6118,-620.0872,-591.8045,-611.25433,-649.39417,-746.973,-755.69006,-766.2652,-739.65247,-658.0691,-601.27563,-623.9162,-766.8683
-497.255,-562.0792,-613.25024,-601.10925,-594.6935,-544.60864,-550.3828,-598.5073,-683.71295,-781.53546,-777.2462,-726.58325,-604.8225,-584.83936,-668.66376,-715.0808,-800.7306,-776.54614,-675.6864,-617.7388,-619.3026,-660.6766,-735.36487,-710.96094,-671.35254,-612.75903,-572.4614,-495.47418,-496.71988,-503.76688,-609.0147,-571.8895,-581.9546,-613.8717,-692.70856,-713.3647,-748.35596,-733.01874,-698.484,-653.7559,-672.1247,-689.6858,-795.60297,-842.478,-855.4967,-672.6941,-656.1289,-700.3247,-780.7416,-816.08655,-809.08716,-777.6146,-685.7053,-602.67377,-593.9992,-639.66235,-707.54065,-711.2981,-686.18677,-658.09515,-673.71497,-713.64923,-771.3597,-767.5686,-710.0206,-649.17676,-626.80115,-655.4359,-751.1947,-768.4886,-770.5448,-747.64844,-665.9463,-597.90924,-583.82874,-700.865,-765.8153,-716.65027,-631.48346,-602.9103,-626.5936,-665.7442,-754.7389,-770.3766,-784.90173,-758.5559,-670.03125,-610.75964,-636.36865,-769.66907
-543.33813,-613.282,-668.88544,-657.7092,-641.9872,-580.07385,-585.91785,-638.87036,-739.4845,-853.7694,-848.73627,-785.6633,-643.64966,-619.59973,-718.45123,-768.3242,-868.6539,-845.7502,-725.89215,-657.3858,-660.61475,-708.46906,-797.2616,-769.46704,-727.77246,-657.02747,-616.3131,-531.4925,-534.43396,-545.80237,-653.7242,-604.4481,-616.7455,-657.2445,-747.9225,-773.9044,-813.04175,-794.66095,-751.90155,-694.595,-713.442,-735.60925,-857.8036,-908.9486,-912.3567,-713.4914,-690.97327,-740.5428,-838.12,-878.4945,-872.72906,-841.19763,-732.04395,-639.52325,-625.4975,-682.3533,-763.97424,-768.6939,-741.0034,-702.7022,-714.9447,-767.8012,-827.896,-828.1915,-756.9878,-686.57764,-662.5885,-695.79175,-817.38605,-831.07214,-833.6152,-804.2645,-711.3344,-636.15295,-632.1379,-758.60547,-838.933,-775.1089,-670.06714,-641.53296,-662.78625,-713.6887,-821.3561,-832.6819,-846.3556,-828.1694,-723.1429,-646.9883,-671.47644,-826.4541
-493.5283,-556.66187,-607.7085,-599.15283,-591.5426,-537.9547,-537.1288,-587.3283,-676.4225,-779.7656,-777.0825,-723.34344,-598.67957,-575.3833,-661.9309,-712.2456,-798.763,-774.02734,-669.96735,-607.61536,-610.3601,-655.72736,-732.9208,-706.5051,-665.0691,-604.3756,-565.19,-485.04907,-490.09613,-500.42908,-604.36487,-562.10706,-574.8439,-608.2308,-684.9336,-708.4603,-748.3861,-731.7577,-695.286,-644.55066,-662.41125,-679.5491,-791.4912,-839.931,-852.27295,-666.8795,-644.04395,-692.4833,-774.20337,-812.2449,-805.807,-770.58606,-676.1863,-591.9236,-580.0767,-637.6177,-700.4304,-700.738,-678.4938,-647.8703,-665.9103,-707.1974,-765.7453,-764.2416,-704.3567,-640.4956,-610.7351,-643.2515,-739.5773,-765.577,-765.1116,-741.27246,-658.1786,-585.8181,-573.202,-699.14233,-766.068,-718.0047,-630.6775,-593.22015,-614.39435,-664.2998,-749.7576,-768.51074,-781.2875,-746.994,-663.9856,-599.14685,-627.1711,-767.8135
-566.0353,-640.4392,-696.92236,-684.11237,-667.60956,-603.90906,-614.07544,-666.1461,-771.84436,-882.49963,-878.96045,-814.7969,-670.3047,-644.4164,-748.0131,-800.22296,-901.42017,-878.09503,-751.8799,-683.8142,-687.05316,-735.8911,-828.65735,-801.1271,-758.578,-688.2503,-644.97296,-554.324,-559.4878,-566.96356,-679.1792,-632.47925,-646.03906,-686.4142,-775.7659,-804.338,-840.0239,-824.73596,-780.6211,-724.6661,-738.8061,-761.3172,-886.21716,-938.4873,-945.89404,-737.8011,-719.6681,-773.52844,-865.3085,-913.09143,-904.1006,-875.0044,-763.246,-665.14856,-655.3044,-716.25183,-789.8113,-792.85315,-771.47864,-734.8319,-737.77844,-799.6826,-862.468,-855.4252,-783.4265,-715.5697,-691.2102,-723.1417,-838.25085,-856.45844,-870.673,-838.8814,-745.44824,-655.9343,-657.4827,-790.5785,-876.46826,-813.9322,-699.86755,-672.23267,-690.98926,-740.76184,-842.057,-864.11475,-875.5636,-859.3277,-753.9384,-666.25336,-708.3713,-864.2165
-480.77438,-541.2986,-592.5388,-582.3011,-576.35657,-523.64075,-527.46716,-578.01135,-662.9639,-762.59045,-756.29376,-706.798,-586.3189,-562.7538,-647.72235,-694.28723,-777.04095,-756.58453,-656.1228,-594.8827,-598.3754,-640.6822,-714.3645,-687.9295,-653.6669,-591.1422,-548.46735,-472.92062,-478.49347,-483.94846,-587.32715,-552.7036,-561.2119,-593.3731,-670.7217,-693.0158,-729.93396,-713.41656,-675.60535,-630.91064,-649.74146,-668.13794,-772.4335,-819.5006,-832.3573,-655.0233,-633.6136,-681.64197,-756.4836,-791.5555,-788.20325,-755.62573,-659.8273,-581.1897,-569.4219,-621.03394,-684.98346,-684.3318,-662.6086,-633.4469,-650.3825,-693.7864,-753.2529,-746.0572,-688.4833,-627.90784,-600.9878,-632.5756,-730.23254,-743.90454,-751.42566,-725.90643,-647.53845,-573.60596,-563.0853,-677.02966,-743.9575,-698.08374,-613.11127,-583.6869,-606.59863,-647.5591,-732.97424,-754.2755,-766.3883,-735.46436,-650.39343,-580.3211,-615.6128,-747.4264
-522.9487,-590.6274,-642.7606,-631.0211,-625.85254,-567.23755,-571.60486,-624.21545,-713.7511,-820.6207,-815.33374,-757.9675,-630.745,-607.16516,-696.371,-750.782,-837.51794,-811.7647,-702.7883,-641.4706,-641.7539,-692.40186,-768.01733,-741.9401,-703.9773,-635.8096,-597.23737,-517.9839,-521.143,-530.555,-637.1249,-594.59436,-606.505,-641.11285,-722.47266,-746.3667,-782.6761,-768.1811,-730.0831,-678.7361,-692.1316,-716.4313,-828.907,-879.97266,-895.0747,-696.512,-679.3834,-728.97986,-814.8191,-852.0839,-849.0016,-810.16077,-713.2469,-626.037,-615.28516,-672.4354,-738.6648,-740.98004,-713.1089,-687.28796,-700.569,-743.6992,-804.5595,-801.90875,-738.6869,-672.33545,-645.7261,-679.09644,-779.98157,-805.078,-806.1466,-779.8103,-692.5895,-620.53656,-608.6375,-734.29565,-802.9397,-751.932,-657.1948,-627.3608,-650.0624,-693.1023,-785.6286,-805.65466,-821.47253,-787.9315,-693.0144,-631.39764,-665.8102,-802.8594
-459.5075,-515.9525,-569.1283,-554.9408,-550.1935,-502.04092,-509.85498,-557.89233,-635.9272,-727.0409,-720.5593,-674.7298,-562.8342,-544.625,-621.385,-662.08234,-741.44635,-724.89734,-631.98926,-574.5724,-574.2767,-612.54065,-682.8125,-656.9193,-624.15735,-565.8911,-528.2967,-452.21375,-458.79987,-464.2286,-564.70734,-529.85077,-539.3622,-570.8295,-643.67615,-661.7428,-694.1614,-679.8195,-646.67096,-608.5619,-627.8747,-641.3986,-740.7375,-784.1733,-796.14874,-632.9122,-615.03955,-657.0781,-722.57837,-757.8263,-752.8145,-721.4514,-634.28357,-564.40173,-550.9895,-596.41675,-653.2711,-652.9464,-636.8883,-612.3931,-624.39,-668.2107,-722.4572,-710.1028,-659.748,-603.03125,-580.89624,-607.422,-702.504,-716.1192,-721.09863,-690.28796,-618.52997,-551.54376,-542.8378,-651.8125,-710.78015,-665.9751,-589.3686,-562.08093,-585.08154,-618.7983,-708.249,-719.15704,-728.3528,-710.6101,-626.8041,-562.4414,-596.7472,-729.6793
-573.01843,-646.3775,-703.345,-693.1683,-678.86206,-608.445,-615.1291,-670.11536,-776.62463,-895.7256,-892.6845,-825.70593,-675.1306,-646.38403,-753.9409,-808.58167,-910.58563,-883.12006,-760.24426,-685.6196,-689.17456,-746.1052,-836.34375,-810.27185,-766.8137,-689.47217,-646.0558,-561.1478,-564.50916,-575.7091,-687.95154,-636.8853,-651.1594,-689.32043,-785.58765,-813.5003,-847.56903,-831.0095,-787.61145,-726.2041,-743.1897,-770.80206,-896.2069,-952.4298,-959.2031,-743.7498,-719.4387,-778.3132,-875.71735,-923.0586,-917.1931,-878.46765,-765.8086,-666.15295,-655.1835,-718.63574,-800.7011,-806.85144,-775.1312,-740.88513,-749.8375,-798.82623,-869.327,-866.9372,-787.3799,-715.3214,-693.1686,-724.46375,-841.41345,-870.9369,-874.22516,-843.2283,-749.95715,-666.4519,-650.3075,-796.09576,-873.59534,-819.81903,-705.3506,-672.55725,-697.0483,-748.4445,-854.43494,-875.6797,-885.5106,-853.9498,-743.15894,-670.2186,-697.40515,-860.001
-529.7627,-601.84326,-655.3001,-642.91046,-633.7609,-577.1944,-580.0387,-632.51416,-725.6733,-837.4183,-832.3191,-773.78845,-639.41095,-614.8203,-709.92554,-760.6911,-855.0652,-826.65594,-716.2283,-651.64075,-651.7861,-700.4198,-782.1308,-757.30237,-717.26355,-647.22015,-606.5025,-526.55176,-529.8178,-535.95044,-651.04156,-603.8133,-614.69434,-650.0466,-734.02075,-761.3802,-796.27295,-778.09564,-738.46985,-684.98047,-706.8805,-728.3456,-845.431,-896.46356,-904.6284,-709.35657,-685.6951,-743.06494,-829.1348,-866.01953,-858.725,-824.9445,-722.5831,-630.4434,-623.352,-678.20624,-750.99536,-758.9905,-725.91376,-697.3821,-711.97217,-755.1067,-818.7333,-816.8289,-745.01074,-682.3757,-661.85657,-688.1656,-795.3241,-817.1394,-819.1229,-793.9691,-703.7377,-623.6399,-619.4011,-751.4986,-817.3778,-762.74927,-666.5718,-635.3814,-655.37,-704.9916,-805.68066,-821.28046,-831.8544,-804.66736,-705.1179,-638.7167,-668.8002,-814.3224
-533.20636,-608.0043,-664.14124,-650.6518,-634.73,-572.51587,-580.30756,-633.70056,-733.74963,-845.57623,-839.98456,-777.9399,-638.9804,-613.9901,-710.90936,-759.17816,-857.29,-836.97174,-718.88525,-650.187,-652.95984,-699.9704,-787.9443,-761.39575,-723.4029,-654.01697,-607.5983,-525.836,-530.344,-539.9228,-647.9022,-602.4928,-611.30115,-651.8452,-737.7746,-766.5072,-798.81305,-782.79736,-742.1033,-686.8666,-704.73364,-728.6024,-851.7565,-896.51587,-905.7992,-711.94116,-684.2387,-739.4929,-825.7723,-871.857,-867.79785,-830.07715,-722.64386,-635.9612,-621.9209,-675.93494,-754.6872,-758.9873,-733.7248,-692.5769,-706.0516,-755.1728,-825.3027,-815.92474,-747.2542,-680.5559,-651.61346,-688.3307,-797.05554,-819.41156,-824.6394,-795.33044,-706.6253,-627.7029,-618.5035,-751.09784,-821.544,-773.2462,-665.9935,-632.89667,-658.81665,-705.53894,-807.12836,-819.60016,-838.88684,-808.82935,-713.1749,-633.957,-664.51825,-814.86
-521.9606,-590.47186,-646.3126,-634.52686,-621.2,-563.27313,-567.6876,-623.4175,-717.6775,-825.0003,-819.0679,-760.395,-627.4337,-603.45544,-697.10815,-744.6002,-840.9878,-816.03015,-703.3192,-638.94104,-641.3572,-686.2394,-769.63965,-745.6809,-705.2003,-639.0033,-594.9689,-518.90063,-518.822,-525.4841,-635.3088,-591.6987,-604.03546,-638.89124,-718.2715,-747.77075,-780.0795,-764.46265,-727.8656,-674.20825,-694.7772,-717.1631,-830.41394,-876.5492,-888.90356,-696.28076,-675.333,-726.7831,-808.8652,-853.52405,-845.3939,-813.055,-708.5936,-622.9127,-609.8048,-667.03394,-735.02466,-740.8336,-717.5508,-682.3186,-702.6443,-740.78687,-804.40283,-800.5703,-739.55994,-673.8169,-645.8297,-679.6839,-781.512,-797.47797,-804.0061,-781.58844,-691.2512,-617.433,-612.1187,-746.50476,-813.7927,-762.4257,-651.71686,-627.00793,-650.2572,-701.7607,-787.45984,-804.1769,-817.121,-802.6786,-699.13824,-629.2519,-655.8573,-802.27216
-515.04315,-581.1389,-636.5906,-624.4377,-614.0153,-559.9348,-567.84485,-618.8705,-708.4862,-807.7146,-802.9111,-749.3823,-624.22974,-602.71094,-689.33856,-733.8049,-825.0056,-805.9905,-696.54504,-638.4142,-638.0248,-676.9401,-757.70374,-733.2612,-696.3802,-632.89014,-591.2311,-513.34125,-514.17957,-520.0031,-628.6256,-590.8539,-598.42346,-633.5155,-717.093,-739.89703,-767.6284,-754.2189,-716.95703,-671.777,-692.8225,-708.7522,-819.73157,-869.16895,-880.1875,-695.4423,-671.5613,-721.4415,-799.1105,-837.5631,-830.898,-801.6122,-703.3569,-619.2251,-613.1769,-660.7047,-727.82733,-731.98376,-708.7569,-673.9992,-690.30066,-729.9249,-794.8895,-790.0105,-725.52515,-670.23206,-649.3675,-675.6531,-767.9486,-784.55597,-788.3815,-768.4447,-685.3789,-608.64343,-599.7492,-718.7783,-787.70844,-741.6123,-652.182,-622.33594,-642.71484,-691.59357,-778.8623,-787.61255,-811.6381,-782.3168,-698.233,-631.52216,-651.09125,-787.91034
-537.58734,-607.77234,-666.26636,-652.6975,-640.72644,-581.71704,-588.3264,-641.8098,-737.4973,-843.27637,-838.8894,-780.40314,-645.0605,-621.5647,-715.77203,-763.3296,-860.1775,-839.4225,-723.5142,-656.8108,-660.15326,-705.2728,-789.47766,-764.29346,-725.71814,-656.4495,-614.52563,-534.4236,-535.6328,-542.52673,-652.0498,-611.1983,-619.7594,-655.6611,-741.4338,-767.4422,-801.5731,-785.0828,-745.40656,-693.7598,-710.72046,-734.02155,-852.9233,-902.2685,-909.34216,-714.64575,-692.82605,-747.1817,-828.6155,-875.59216,-866.6886,-832.8235,-729.23865,-641.35956,-630.6199,-680.0339,-757.7353,-761.2739,-736.3608,-702.40356,-713.39124,-761.2075,-827.73486,-819.2455,-748.28186,-689.10144,-663.5506,-693.3777,-799.38184,-821.90985,-826.5603,-798.9729,-710.21906,-630.876,-624.0073,-752.52924,-823.4639,-768.5067,-669.27704,-643.7436,-663.0422,-710.4061,-810.3969,-827.78156,-842.1797,-812.4844,-714.3856,-642.0095,-667.61584,-817.6952
-514.04004,-580.21783,-631.4116,-620.6422,-621.0016,-563.9126,-568.6537,-618.12665,-702.8361,-807.0097,-805.94556,-754.0469,-628.39014,-605.1071,-690.2568,-742.2839,-824.681,-799.0726,-698.27136,-635.2396,-638.6528,-685.48645,-757.9362,-732.04315,-692.6443,-627.3892,-588.428,-512.2243,-515.54205,-522.95953,-632.18335,-592.99036,-604.3008,-634.3414,-713.13116,-737.0089,-771.8134,-754.7365,-721.34045,-669.3758,-690.87964,-711.12054,-822.39465,-870.5046,-890.02655,-696.4438,-674.15686,-725.8937,-802.7448,-840.52454,-834.17004,-794.47833,-701.3681,-619.4648,-609.2076,-661.6221,-728.7882,-729.207,-706.7821,-674.2247,-697.5158,-730.1856,-791.04193,-791.35236,-733.02124,-667.2982,-640.1025,-675.04083,-760.77765,-789.0095,-792.3927,-769.0231,-686.1488,-609.7344,-601.3581,-724.3255,-791.68616,-739.7768,-651.66693,-619.10004,-646.0256,-691.4271,-777.2923,-788.17145,-806.24786,-777.9956,-688.2887,-629.0754,-655.0509,-795.54364
-564.1123,-639.67664,-700.9418,-688.33405,-669.20245,-602.1218,-609.4731,-664.32495,-774.2898,-888.7741,-882.10315,-815.6431,-669.0781,-643.4068,-745.2432,-794.8133,-901.362,-879.2723,-756.08093,-683.8749,-683.6183,-735.76825,-826.007,-802.93353,-759.14264,-691.2251,-640.42426,-557.6065,-558.4201,-566.51135,-680.86395,-631.20325,-641.83856,-682.23773,-774.9595,-808.08154,-840.10516,-819.7764,-778.2022,-719.2005,-737.45526,-763.6264,-890.6279,-939.8431,-945.98444,-739.0166,-715.3385,-771.6832,-864.9978,-913.2065,-907.4528,-871.99695,-762.167,-665.25916,-652.52563,-708.8911,-793.7426,-798.9644,-773.3936,-729.0808,-732.5384,-792.523,-865.44556,-858.177,-780.28326,-715.0848,-687.7138,-719.84155,-832.39246,-860.1106,-863.8322,-835.57635,-737.3083,-660.4189,-647.7898,-784.5883,-865.50665,-811.2848,-699.79425,-669.6167,-689.8719,-741.88385,-845.508,-864.61224,-881.1573,-848.1349,-742.5852,-664.8718,-693.2235,-850.9481
